,1to3,4,5to7,8,9to10,11to12
0,233.02205999999998,130.0041015,392.75485464,120.35145240000001,168.92591584,121.0441539
1,237.9031425,123.9285866,377.2384029,97.35881739999999,164.81517183999998,116.54940509999999
2,233.15585,123.717139,381.3791957965517,112.1839146,165.7280386521408,116.14819139999999
3,243.2561025,135.17756980000001,408.8301626678432,132.3633364,175.14691593615004,126.51568819999999
4,223.82429499999998,125.3027867,374.3397194879525,107.6466662,162.4328587076047,113.07297499999999
5,231.5154775,128.02444200000002,389.1292502121523,118.40490039999999,167.6644332582268,119.6555888
6,232.28836550000003,129.26461730000005,391.37907115310134,119.6651302,168.42145882572808,120.53741399999998
7,234.17837450000002,145.3971883,413.8278817169533,140.31895120000004,175.71838062101278,126.07353890000003
8,247.86016999999998,125.54480120000001,385.9089744156835,105.72226059999998,169.04006343607796,118.03240759999998
9,236.5629305,111.6858652,373.6422999833893,113.75626199999999,164.08612227421327,112.639051
10,239.1983725,131.6308448,399.3335736979151,135.0952772,172.47749321287182,119.0627364
11,225.97517750000003,125.3112588,375.59020177724517,98.74984255999999,162.46900264555268,117.1747188
12,231.54811750000002,127.20313060000001,387.2299793836873,117.01265699999999,167.1473290966511,118.74107819999995
13,232.34036,128.63579819999995,389.8669202878862,118.4740092,168.01080952964008,119.82292509999999
14,235.033738,130.13874510000002,409.7305736247599,139.014391,173.87049306877503,129.432856
15,240.579104,116.9180558,378.51048139150834,99.97980624,165.22223245982482,119.2161868
16,237.37879450000003,124.22844070000001,378.9338764343127,112.0988869,166.074176920796,112.37913649999999
17,247.59717999999998,125.98462239999999,391.1365537646315,128.79252079999998,171.61049746501996,113.8452734
18,230.4155775,124.802951,378.45925515187895,104.543933,164.21037814762744,116.62528369999998
19,232.59136500000002,127.1507965,387.3895553128563,116.8234538,167.3559618155331,118.69626650000001
