,1to3,4,5to7,8,9to10,11to12
0,241.246368,137.14718399999998,421.09798848,125.47279080000001,184.28281728,118.12742730000001
1,246.299724,130.7378496,404.4617928,101.5017458,179.79836927999997,113.7409857
2,241.38487999999998,130.514784,408.90140580248845,116.9576982,180.7942239841536,113.3494398
3,251.841612,142.6049088,438.3333702830484,137.9958188,191.06936283943642,123.4671174
4,231.723976,132.1875552,401.3539260489388,112.2273754,177.19948222647784,110.348325
5,239.686612,135.058752,417.2107424955035,123.44340679999999,182.90665446352017,116.77232160000001
6,240.48677840000002,136.36706880000003,419.622921648686,124.7572634,183.7325005371579,117.632898
7,242.44349360000004,153.3860448,443.69174946972316,146.28997040000004,191.69277885928665,123.03562230000004
8,256.60817599999996,132.4428672,413.7580756621761,110.22108019999999,184.40734193026685,115.1882532
9,244.9122104,117.82245119999999,400.60617730177825,118.596954,179.00304248095992,109.924857
10,247.640668,138.8633088,428.15146045962035,140.8440124,188.1572653231329,116.19375480000002
11,233.95077200000003,132.1964928,402.6946493281804,102.95196351999999,177.23891197696656,114.35123160000002
12,239.72040400000003,134.1923136,415.17441088560287,121.991919,182.34254083271028,115.87984739999997
13,240.54060800000002,135.70369919999996,418.0016464942285,123.5154564,183.28451948688007,116.9356257
14,243.3290464,137.2892256,439.2987593502581,144.929897,189.67690152957275,126.313992
15,249.07013120000002,123.3421248,405.82567077027704,104.23426608,180.24243541071797,116.34350760000001
16,245.75686960000002,131.0541792,406.27962009452085,116.8690523,181.17182936814106,109.6712055
17,256.33590399999997,132.9068544,419.36290300537814,134.2730536,187.21145178002178,111.10201380000001
18,238.54789200000002,131.66025599999998,405.7707477917053,108.992611,179.1385943428663,113.8150359
19,240.800472,134.137104,415.34550260347487,121.7946646,182.57014016239975,115.83611550000002
